track_name	track_dur	annotator_name	S_f	S_o	S_u	lower_mean_seg_dur	lower_nsegs	lower_nsegs_per_label	lower_nunique_labels	upper_mean_seg_dur	upper_nsegs	upper_nsegs_per_label	upper_nunique_labels
1100	353.967687	7	0.703152763814	0.646026838286	0.771361611094	12.2054890689	29	"{u'a': 11, u'c': 5, u'b': 4, u'd': 5, u""b'"": 2, u'z': 2}"	6	27.2276296154	13	"{u'A': 6, u'C': 2, u'E': 1, u'D': 1, u""E'"": 1, u'Z': 2}"	6
59	266.991066	5	0.904137367531	0.82504626104	1.0	9.88808603704	27	"{u'a': 1, u'c': 2, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 2, u""o'"": 1, u'h': 1, u'k': 1, u'j': 2, u""c'"": 1, u'm': 2, u'o': 2, u'n': 1, u'q': 1, u'p': 2, u'r': 1, u""h'"": 1, u'Silence': 2}"	20	20.5367939999	13	"{u'A': 1, u'C': 1, u'B': 1, u'E': 1, u'D': 1, u'G': 1, u'F': 1, u'H': 1, u'K': 1, u'J': 1, u""B'"": 1, u'Silence': 2}"	12
59	266.991066	6	0.837708854856	0.720739255699	1.0	19.0707904285	14	{u'a': 1, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u'h': 1, u'k': 1, u'j': 2, u'm': 1, u'Silence': 1}	13	38.1415808571	7	{u'A': 1, u'C': 1, u'B': 1, u'E': 1, u'D': 1, u'F': 1, u'Silence': 1}	7
576	204.425079	3	1.0	1.0	1.0	9.73424361905	21	{u'a': 17, u'Silence': 2, u'f': 2}	3	17.0349261667	12	{u'A': 9, u'Silence': 2, u'F': 1}	3
576	204.425079	5	0.973680736246	0.948711351949	1.0	4.7540717674	43	{u'a': 36, u'x': 1, u'c': 2, u'b': 2, u'Silence': 2}	5	17.03542325	12	{u'A': 9, u'B': 1, u'Silence': 2}	3
1533	232.489796	8	0.804058744293	0.688709777346	0.965819617788	4.47095757692	52	{u'a': 6, u'c': 2, u'b': 4, u'e': 6, u'd': 2, u'g': 3, u'f': 3, u'i': 6, u'h': 6, u'k': 1, u'j': 1, u'l': 2, u'y': 8, u'Silence': 2}	14	15.4993198	15	{u'A': 3, u'B': 2, u'E': 3, u'H': 3, u'J': 1, u'Y': 1, u'Silence': 2}	7
800	224.627891	3	0.791698796631	0.728387135276	0.867064327422	10.2103152727	22	"{u'a': 12, u'c': 2, u'b': 2, u'e': 1, u""a'"": 1, u'i': 2, u'Silence': 2}"	7	20.4206308182	11	{u'A': 5, u'I': 2, u'B': 2, u'Silence': 2}	4
800	224.627891	5	0.610929224439	0.563491522599	0.667088247449	10.2103587273	22	"{u'a': 4, u'c': 2, u'b': 6, u'e': 1, u'd': 3, u'g': 2, u'f': 1, u""b'"": 1, u'Silence': 2}"	9	28.07848625	8	"{u'A': 2, u'C': 1, u""A'"": 1, u'G': 1, u'K': 1, u'Silence': 2}"	6
304	153.051428	16	0.694981114298	0.553834519252	0.932676990892	4.78285712497	32	"{u'a': 1, u'c': 2, u'b': 10, u'e': 2, u'd': 2, u""a'"": 2, u'f': 2, u""d'"": 2, u""e'"": 2, u'g': 2, u""b'"": 3, u'Silence': 2}"	12	12.7542856667	12	{u'A': 3, u'C': 2, u'B': 3, u'D': 2, u'Silence': 2}	5
760	272.127528	3	0.813802690827	0.686060139012	1.0	9.38336386207	29	"{u'a': 4, u'c': 2, u'b': 1, u'e': 1, u'd': 1, u""a'"": 1, u'f': 2, u'i': 4, u'h': 2, u""v'"": 1, u""c'"": 4, u'g': 2, u'w': 1, u'v': 1, u'Silence': 2}"	15	27.2117550999	10	{u'A': 2, u'B': 2, u'G': 1, u'I': 1, u'T': 1, u'W': 1, u'Silence': 2}	7
760	272.127528	7	0.848735644702	0.737220466173	1.0	11.3386470833	24	"{u'a': 1, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u""a'"": 1, u'f': 2, u'i': 1, u'k': 2, u'm': 1, u'l': 1, u'ii': 1, u'g': 2, u't': 2, u""k''"": 1, u""f'"": 2, u""k'"": 1, u'Silence': 2}"	18	22.677294	12	{u'A': 1, u'C': 1, u'B': 1, u'E': 2, u'D': 1, u'G': 1, u'F': 2, u'H': 1, u'Silence': 2}	9
607	178.445351999	8	0.620665186702	0.449974277977	1.0	3.63878983673	49	{u'a': 20, u'c': 8, u'b': 6, u'e': 2, u'd': 5, u'g': 2, u'f': 2, u'h': 2, u'Silence': 2}	9	17.8300701999	10	{u'A': 6, u'E': 2, u'Silence': 2}	3
607	178.445351999	9	0.628010706538	0.457737323119	1.0	6.37304828568	28	"{u'a': 6, u'c': 7, u'b': 6, u'e': 2, u'd': 2, u'f': 2, u""c'"": 1, u'Silence': 2}"	8	17.8445351999	10	{u'A': 6, u'B': 2, u'Silence': 2}	3
856	389.982041	16	0.658561369018	0.563172786326	0.792852426987	3.04673471093	128	"{u""n'"": 2, u""h'"": 2, u""m'"": 4, u""k'"": 2, u""a'"": 3, u""g'"": 3, u'Silence': 2, u'a': 22, u'c': 2, u'b': 2, u'e': 5, u'd': 5, u'g': 21, u'f': 7, u'i': 8, u'h': 5, u'k': 17, u'j': 5, u'm': 4, u'l': 4, u'n': 2, u'z': 1}"	22	19.4991021	20	"{u'A': 2, u'C': 3, u'B': 5, u'D': 2, u""A'"": 4, u""C'"": 1, u'Z': 1, u'Silence': 2}"	8
1476	328.175351	4	0.900693617014	0.840287976905	0.970456672172	8.86960413514	37	"{u'a': 1, u'c': 4, u'b': 4, u'e': 2, u'd': 7, u'g': 2, u""b''"": 2, u""d'"": 1, u'f': 2, u""c'"": 4, u""g'"": 2, u""b'"": 2, u""f'"": 2, u'z': 1, u'Silence': 1}"	15	25.2442576154	13	{u'A': 1, u'C': 3, u'B': 2, u'E': 1, u'D': 1, u'G': 1, u'F': 1, u'H': 1, u'Z': 1, u'Silence': 1}	10
1476	328.175351	8	0.814901627853	0.71088584961	0.954573414306	4.49508369863	73	"{u'e': 7, u'd': 25, u'g': 7, u'f': 8, u'i': 1, u""d'"": 1, u""e'"": 1, u'j': 6, u'l': 6, u'h': 3, u""k'"": 1, u'z': 1, u'k': 5, u'Silence': 1}"	14	16.4070556	20	{u'D': 9, u'F': 4, u'H': 1, u'J': 2, u'L': 2, u'Z': 1, u'Silence': 1}	7
656	184.978163	2	0.905624596453	0.839019155911	0.983716846775	3.9356945957	47	"{u'a': 4, u'c': 6, u'b': 7, u'e': 2, u'd': 15, u'g': 2, u'i': 1, u""d'"": 1, u""c'"": 3, u""c''"": 1, u""b'"": 3, u'Silence': 2}"	12	10.8810377646	17	"{u'A': 4, u'C': 1, u'B': 5, u'E': 1, u'D': 1, u""A'"": 2, u'N': 1, u'Silence': 2}"	8
656	184.978163	6	0.924212772039	0.859103685206	1.0	3.24523091223	57	"{u'a': 20, u'c': 4, u'b': 16, u'e': 2, u'd': 10, u""c'"": 2, u""b'"": 1, u'Silence': 2}"	8	13.2127259286	14	{u'A': 4, u'C': 2, u'B': 4, u'D': 2, u'Silence': 2}	5
573	256.975759	6	0.838422069807	0.814660574485	0.863611329238	5.58642947826	46	"{u'a': 31, u'c': 3, u'b': 2, u'e': 1, u'd': 2, u""a'"": 1, u'f': 1, u'g': 1, u""b'"": 2, u'Silence': 2}"	10	11.6807163182	22	"{u'A': 15, u'C': 1, u'B': 1, u""B''"": 1, u""C'"": 1, u""B'"": 1, u'Silence': 2}"	7
573	256.975759	8	0.803884024789	0.698874199329	0.94603048928	5.71050597778	45	{u'a': 24, u'c': 2, u'e': 2, u'd': 2, u'g': 5, u'f': 2, u'i': 1, u'h': 1, u'k': 1, u'j': 1, u'm': 1, u'l': 1, u'Silence': 2}	13	25.6972766	10	{u'A': 5, u'H': 1, u'D': 2, u'Silence': 2}	4
674	231.535329	7	0.75085794984	0.848834567703	0.673158696237	8.268999	28	{u'a': 8, u'c': 4, u'b': 13, u'd': 1, u'Silence': 2}	5	16.537998	14	"{u'A': 4, u'C': 3, u'B': 3, u'D': 1, u""C'"": 1, u'Silence': 2}"	6
674	231.535329	8	0.778697716306	0.637596217335	1.0	6.09303489468	38	{u'a': 10, u'c': 13, u'b': 9, u'd': 4, u'Silence': 2}	5	23.1535329	10	{u'A': 5, u'C': 3, u'Silence': 2}	3
734	337.122767	6	1.0	1.0	1.0	5.18650409228	65	{u'a': 64, u'Silence': 1}	2	15.3237620909	22	{u'A': 21, u'Silence': 1}	2
734	337.122767	7	0.82036790519	0.798154762538	0.843852854107	10.8749257742	31	"{u'a': 11, u'b': 9, u'e': 2, u'd': 7, u'f': 1, u""d'"": 1}"	6	24.0801927857	14	"{u'A': 3, u'C': 4, u'B': 5, u'D': 1, u""A'"": 1}"	5
45	174.135964	4	0.147893951309	0.07985177275	1.0	9.16505073679	19	"{u'a': 3, u'c': 3, u'b': 3, u""a'"": 2, u""b''"": 1, u""a''"": 1, u""c'"": 2, u""c''"": 1, u""b'"": 2, u'Silence': 1}"	10	24.8765661429	7	{u'A': 6, u'Silence': 1}	2
45	174.135964	9	0.565824437161	0.394529408967	1.0	4.58241023684	38	{u'a': 23, u'c': 6, u'b': 6, u'd': 1, u'Silence': 2}	5	21.766448375	8	{u'A': 6, u'Silence': 2}	2
496	339.74678	4	0.658067786495	0.614839415209	0.707834492208	11.3248926667	30	"{u'a': 2, u'c': 2, u'b': 2, u'e': 3, u'd': 7, u""a'"": 6, u'f': 1, u""b'"": 6, u'Silence': 1}"	9	42.4683475	8	{u'A': 1, u'C': 1, u'B': 2, u'E': 1, u'D': 1, u'F': 1, u'Silence': 1}	7
496	339.74678	6	0.717147703224	0.623501023127	0.843896690808	9.705967	35	"{u'a': 8, u'c': 9, u'b': 5, u'e': 3, u'd': 3, u'g': 1, u'f': 2, u'h': 1, u""f'"": 1, u'Silence': 2}"	10	28.3090704167	12	"{u'A': 4, u'C': 1, u'B': 3, u""A'"": 1, u""C'"": 1, u'Silence': 2}"	6
1184	476.089977	2	0.519424782307	0.547454033491	0.494125893387	6.34786633332	75	"{u'a': 26, u'c': 10, u'b': 26, u'd': 9, u""d'"": 1, u'z': 1, u'Silence': 2}"	7	43.280907	11	"{u'A': 2, u'C': 1, u'B': 2, u'D': 1, u""A'"": 1, u""C'"": 1, u""B'"": 1, u'Silence': 2}"	8
1184	476.089977	7	0.956651563275	0.916905158049	1.0	12.528464	38	"{u'a': 26, u'b': 9, u""b'"": 1, u'z': 2}"	4	43.2801484545	11	{u'A': 6, u'Z': 2, u'B': 3}	3
763	256.3422	4	0.808130564052	0.678036150335	1.0	25.633957	10	"{u'a': 2, u'c': 4, u'b': 1, u""c'"": 1, u""c''"": 1, u'Silence': 1}"	6	51.2679138	5	{u'A': 2, u'C': 1, u'B': 1, u'Silence': 1}	4
763	256.3422	8	0.937518664577	0.882386008413	1.0	7.76794554545	33	{u'a': 8, u'c': 1, u'b': 2, u'g': 11, u'f': 2, u'i': 2, u'h': 4, u'j': 1, u'Silence': 2}	9	28.4824667778	9	{u'A': 2, u'B': 1, u'G': 2, u'F': 1, u'I': 1, u'Silence': 2}	6
260	187.631951	3	0.773409713297	0.63053631003	1.0	12.5087966667	15	{u'a': 1, u'c': 1, u'b': 2, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u'j': 1, u'u': 1, u't': 1, u'v': 1, u'Silence': 2}	13	31.2719916667	6	{u'A': 1, u'I': 1, u'C': 1, u'B': 1, u'Silence': 2}	5
260	187.631951	4	0.647517603313	0.478762315058	1.0	15.6358786667	12	"{u'a': 1, u'c': 2, u'b': 1, u'e': 1, u'd': 1, u""a'"": 1, u'f': 1, u""e'"": 1, u""c'"": 1, u""e''"": 1, u'Silence': 1}"	11	46.90763625	4	{u'A': 1, u'C': 1, u'B': 1, u'Silence': 1}	4
639	188.619569	2	0.761658317329	0.65948031907	0.901303747315	4.10039136954	46	"{u'a': 9, u'c': 5, u'b': 10, u'e': 5, u'd': 5, u""a'"": 1, u'f': 8, u'n': 1, u'Silence': 2}"	9	10.478778	18	"{u'A': 5, u'C': 2, u'B': 5, u""C'"": 3, u'N': 1, u'Silence': 2}"	6
639	188.619569	3	0.656609449323	0.488770334875	1.0	4.10042543478	46	{u'aa': 1, u'ac': 1, u'ab': 1, u'ae': 1, u'ad': 1, u'ag': 1, u'af': 1, u'ai': 1, u'ah': 1, u'ak': 1, u'aj': 1, u'am': 1, u'al': 1, u'ao': 1, u'an': 1, u'ap': 2, u'Silence': 2, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u'h': 1, u'k': 1, u'j': 1, u'm': 1, u'l': 1, u'o': 1, u'n': 1, u'q': 1, u'p': 1, u's': 1, u'r': 2, u'u': 1, u't': 1, u'w': 1, u'v': 1, u'y': 1, u'x': 1, u'z': 2}	42	4.96367289474	38	"{u""W'"": 5, u'I': 1, u'M': 5, u'T': 4, u'W': 10, u'V': 10, u""T'"": 1, u'Silence': 2}"	8
1613	177.204036	6	0.879317473784	0.784626737023	1.0	4.92233427775	36	"{u'a': 9, u'c': 6, u'b': 7, u'e': 6, u'd': 4, u""c'"": 1, u""c''"": 1, u'Silence': 2}"	8	12.6574312857	14	{u'A': 3, u'C': 3, u'B': 5, u'D': 1, u'Silence': 2}	5
479	466.472177	7	0.516226340391	0.347914479441	1.0	9.51984034694	49	"{u'a': 9, u'c': 9, u'b': 9, u'e': 3, u'd': 8, u'g': 3, u'f': 3, u""d'"": 1, u'h': 3, u'Silence': 1}"	10	35.8824751538	13	{u'A': 9, u'B': 3, u'Silence': 1}	3
479	466.472177	6	0.635603270935	0.519097040009	0.819541254095	9.71809524998	48	"{u'a': 11, u'c': 4, u'b': 7, u'e': 1, u'd': 3, u""a'"": 6, u'f': 1, u'h': 1, u'g': 1, u""b'"": 11, u'y': 1, u'Silence': 1}"	12	42.4062338182	11	"{u'A': 5, u'C': 1, u'B': 2, u'D': 1, u""A'"": 1, u'Silence': 1}"	6
861	313.238458	4	0.782258199027	0.642384287377	1.0	10.8013261379	29	"{u'a': 1, u'c': 4, u'b': 1, u'e': 5, u'd': 2, u'g': 1, u'f': 1, u'h': 7, u""e'"": 4, u""h''"": 1, u""h'"": 1, u'Silence': 1}"	12	31.323846	10	{u'A': 2, u'C': 1, u'B': 4, u'D': 2, u'Silence': 1}	5
861	313.238458	7	0.769700435173	0.685915035366	0.876803050431	9.78815193744	32	"{u'a': 1, u'c': 2, u'b': 2, u'e': 2, u'd': 9, u'g': 2, u'f': 1, u'i': 1, u'h': 1, u""e'"": 1, u'j': 1, u'm': 1, u'l': 1, u'n': 2, u'k': 3, u'Silence': 2}"	16	31.3220862	10	"{u'A': 2, u'C': 1, u'B': 2, u'E': 1, u'D': 1, u""B'"": 1, u'Silence': 2}"	7
1648	66.612766	7	0.613282348293	0.442254663404	1.0	4.4408512	15	{u'a': 2, u'c': 2, u'b': 2, u'e': 2, u'd': 2, u'g': 1, u'f': 3, u'Silence': 1}	8	11.1021276667	6	{u'A': 1, u'C': 2, u'B': 2, u'Silence': 1}	4
658	264.14458	2	0.758547708306	0.632649096487	0.947003578332	6.77264317949	39	"{u'a': 2, u'c': 2, u'b': 2, u'e': 2, u'd': 2, u'g': 6, u'f': 2, u'i': 3, u'h': 3, u'k': 1, u'j': 1, u'm': 3, u'l': 1, u'n': 3, u""g'"": 1, u""n'"": 1, u""h'"": 1, u'Silence': 2, u""m'"": 1}"	19	18.8666489286	14	"{u'A': 2, u'C': 3, u'B': 2, u'E': 1, u""C'"": 1, u'N': 1, u""N'"": 2, u'Silence': 2}"	8
658	264.14458	8	0.844060154453	0.807061306177	0.884614337131	6.44255080488	41	"{u'a': 12, u'c': 9, u'b': 4, u'e': 3, u""c'"": 3, u'o': 2, u'p': 6, u'Silence': 2}"	8	20.3188138462	13	{u'A': 2, u'C': 3, u'E': 1, u'I': 3, u'P': 2, u'Silence': 2}	6
909	294.633107	6	0.731530233557	0.634912831786	0.862830903304	10.1590546552	29	"{u'a': 1, u'c': 2, u'b': 1, u'e': 2, u'd': 2, u'g': 3, u'f': 10, u'h': 3, u""e'"": 1, u""g'"": 1, u""b'"": 1, u'Silence': 2}"	12	29.4612585	10	"{u'A': 1, u'C': 4, u'B': 2, u""C'"": 1, u'Silence': 2}"	5
909	294.633107	4	0.763621513562	0.632652910736	0.962970867611	11.3320425	26	"{u'a': 1, u'c': 1, u'b': 1, u'e': 5, u'd': 1, u'g': 2, u'f': 2, u""e'"": 1, u""g'"": 2, u""g''"": 2, u""e'''"": 3, u""f'"": 2, u""f''"": 1, u""e''"": 1, u'Silence': 1}"	15	22.664085	13	{u'A': 1, u'C': 4, u'B': 5, u'E': 1, u'D': 1, u'Silence': 1}	6
155	249.836439	2	0.703709499587	0.542864041172	1.0	16.6556901333	15	"{u'a': 1, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u""d'"": 1, u""e'"": 1, u'j': 1, u""c'"": 1, u'h': 1, u'Silence': 2}"	14	41.6392251667	6	{u'A': 1, u'C': 1, u'B': 1, u'D': 1, u'Silence': 2}	5
155	249.836439	9	0.70257688585	0.541517164437	1.0	22.7124037272	11	{u'a': 3, u'c': 1, u'b': 3, u'e': 1, u'd': 1, u'Silence': 2}	6	62.45910975	4	{u'A': 1, u'B': 1, u'Silence': 2}	3
1536	191.967619	6	0.973579378284	0.948518918741	1.0	7.1099117407	27	"{u'a': 19, u'b': 5, u""b'"": 1, u'Silence': 2}"	4	19.1967619	10	{u'A': 5, u'B': 3, u'Silence': 2}	3
1202	269.82322	6	0.745328025814	0.594042141012	1.0	11.2413604583	24	"{u'a': 4, u'c': 4, u'b': 8, u""a'"": 3, u""c'"": 1, u'z': 2, u'Silence': 2}"	7	24.5266049091	11	{u'A': 4, u'Z': 2, u'B': 3, u'Silence': 2}	4
1202	269.82322	7	0.707194852716	0.561648205634	0.954561961853	6.27495860465	43	{u'a': 8, u'c': 3, u'b': 3, u'd': 7, u'g': 4, u'f': 8, u'i': 4, u'h': 4, u'z': 2}	9	20.7556323846	13	{u'A': 4, u'C': 3, u'B': 4, u'Z': 2}	4
18	287.493288	2	0.605016202517	0.433708408376	1.0	7.37162279487	39	{u'a': 8, u'c': 8, u'b': 8, u'e': 3, u'd': 6, u'f': 3, u'm': 1, u'Silence': 2}	8	22.1148683077	13	{u'A': 8, u'B': 3, u'Silence': 2}	3
18	287.493288	5	0.461970294529	0.346957699701	0.691043472579	3.88489172973	74	{u'a': 7, u'c': 11, u'b': 7, u'e': 11, u'd': 11, u'g': 12, u'f': 11, u'x': 2, u'Silence': 2}	9	17.9676248125	16	"{u'A': 7, u'B': 3, u'Silence': 2, u""A'"": 4}"	4
1176	472.790204	6	1.0	1.0	1.0	7.16348796967	66	"{u'a': 57, u'b': 4, u""a'"": 1, u'Silence': 2, u'z': 2}"	5	39.3991836667	12	"{u'A': 6, u'Z': 2, u'B': 1, u'Silence': 2, u""A'"": 1}"	5
1176	472.790204	4	0.794452340851	0.789740073226	0.799221180908	15.251296129	31	"{u'a': 9, u""a'''"": 10, u'b': 4, u""a'"": 2, u""a''"": 2, u""a''''"": 1, u'z': 2, u'Silence': 1}"	8	52.5322423333	9	{u'A': 1, u'C': 1, u'B': 2, u'E': 1, u'D': 1, u'Z': 2, u'Silence': 1}	7
736	64.863719	9	1.0	1.0	1.0	4.6300325	14	{u'a': 1, u'b': 12, u'Silence': 1}	3	21.606818	3	{u'A': 1, u'B': 1, u'Silence': 1}	3
736	64.863719	4	0.699920368273	0.538367305504	1.0	9.26624557143	7	{u'a': 3, u'h': 1, u'b': 2, u'Silence': 1}	4	16.21592975	4	{u'A': 2, u'H': 1, u'Silence': 1}	3
1015	202.008208	10	0.56309823173	0.516411393516	0.619065661465	8.41700874996	24	{u'a': 1, u'b': 1, u'e': 3, u'd': 14, u'f': 3, u'Silence': 2}	6	40.4016416	5	{u'A': 1, u'C': 1, u'B': 1, u'Silence': 2}	4
535	226.046508	7	0.893763209335	0.829402856879	0.968952384882	8.07299971425	28	"{u'a': 16, u'c': 2, u'e': 1, u""a'"": 1, u'f': 1, u'i': 1, u""e'"": 1, u'o': 1, u't': 2, u'Silence': 2}"	10	12.5579993889	18	"{u'A': 1, u'B': 9, u'E': 3, u'D': 1, u'F': 1, u""D'"": 1, u'Silence': 2}"	7
535	226.046508	6	0.679000742708	0.514005393235	1.0	4.03654478566	56	{u'aa': 1, u'ac': 3, u'ab': 1, u'ae': 1, u'ad': 3, u'ag': 1, u'af': 3, u'ai': 1, u'ah': 1, u'ak': 2, u'aj': 1, u'am': 1, u'al': 2, u'ao': 1, u'an': 3, u'aq': 1, u'ap': 2, u'Silence': 2, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u'h': 1, u'k': 1, u'j': 1, u'm': 1, u'l': 1, u'o': 1, u'n': 1, u'q': 1, u'p': 1, u's': 1, u'r': 1, u'u': 1, u't': 1, u'w': 1, u'v': 1, u'y': 1, u'x': 2, u'z': 1}	43	11.3023253999	20	"{u'A': 2, u'C': 2, u'B': 6, u'E': 2, u'D': 3, u""A'"": 1, u""C'"": 2, u'Silence': 2}"	8
474	386.652608	3	0.859174267194	0.753116135521	1.0	8.78755924998	44	"{u'a': 24, u'c': 2, u'b': 8, u'i': 1, u""c'"": 1, u""c''"": 1, u'w': 1, u'v': 3, u'z': 1, u'Silence': 2}"	10	25.7768406	15	{u'F': 2, u'I': 1, u'H': 8, u'J': 1, u'Z': 1, u'Silence': 2}	6
474	386.652608	6	0.856722898864	0.809205922786	0.910168444669	4.60283770238	84	"{u'a': 10, u'c': 51, u'b': 3, u""a'"": 8, u""b''"": 2, u""c'"": 3, u""b'''"": 1, u""b'"": 3, u'y': 1, u'Silence': 2}"	10	15.46553464	25	"{u'A': 2, u'C': 7, u'B': 11, u'D': 2, u""D'"": 1, u'Silence': 2}"	6
591	237.78644	7	0.606264921352	0.528771493714	0.710372677398	5.40423718182	44	"{u'a': 15, u'c': 5, u'b': 2, u'e': 5, u'd': 6, u'g': 2, u'f': 2, u'i': 2, u'h': 2, u""e'"": 1, u'Silence': 2}"	11	21.6169491818	11	"{u'A': 2, u'C': 2, u'B': 4, u'Silence': 2, u""B'"": 1}"	5
591	237.78644	6	0.594142630129	0.498118825651	0.736029081699	2.76482939534	86	"{u'a': 36, u'c': 5, u'b': 2, u'e': 6, u'd': 5, u""a'"": 2, u'f': 6, u'i': 2, u'h': 6, u'k': 2, u'j': 2, u'm': 2, u'l': 2, u'g': 5, u'y': 1, u'Silence': 2}"	16	18.2904097692	13	"{u'A': 2, u""A''"": 1, u'B': 2, u'Silence': 2, u""A'"": 6}"	5
1295	105.691429	2	0.924719966123	0.859980597602	1.0	7.54938785714	14	"{u'a': 2, u'c': 1, u'b': 2, u'e': 1, u'd': 1, u""a'"": 1, u""d'"": 1, u'n': 1, u""b'"": 1, u'z': 1, u'Silence': 2}"	11	10.5691429	10	"{u'A': 2, u'C': 1, u'B': 1, u""A'"": 1, u'N': 1, u""B'"": 1, u'Z': 1, u'Silence': 2}"	8
1295	105.691429	6	1.0	1.0	1.0	3.5230476666	30	{u'a': 26, u'z': 2, u'Silence': 2}	3	8.80761899992	12	{u'A': 8, u'Z': 2, u'Silence': 2}	3
384	189.842472	4	0.900280653742	0.818645827051	1.0	11.1672043529	17	{u'a': 4, u'c': 5, u'b': 5, u'e': 1, u'd': 1, u'Silence': 1}	6	18.9842473	10	{u'A': 4, u'C': 1, u'B': 4, u'Silence': 1}	4
384	189.842472	6	0.501024861679	0.334244944343	1.0	3.64914092308	52	{u'aa': 1, u'ac': 1, u'ab': 1, u'ae': 1, u'ad': 1, u'ag': 1, u'af': 1, u'ai': 1, u'ah': 1, u'ak': 1, u'aj': 1, u'am': 1, u'al': 1, u'ao': 1, u'an': 1, u'aq': 1, u'ap': 1, u'as': 1, u'ar': 1, u'au': 1, u'at': 1, u'aw': 2, u'av': 1, u'ax': 1, u'Silence': 2, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u'h': 1, u'k': 1, u'j': 1, u'm': 1, u'l': 1, u'o': 1, u'n': 1, u'q': 1, u'p': 1, u's': 1, u'r': 1, u'u': 1, u't': 1, u'w': 1, u'v': 1, u'y': 1, u'x': 1, u'z': 1}	50	11.8597080624	16	{u'A': 4, u'C': 5, u'B': 4, u'D': 1, u'Silence': 2}	5
1571	206.602448	6	0.937478333426	0.915292291195	0.96076664198	7.37865892857	28	"{u'a': 6, u'c': 3, u'b': 3, u'e': 3, u'd': 8, u""e'"": 2, u""e''"": 1, u'Silence': 2}"	8	13.7734966666	15	"{u'A': 3, u'C': 3, u'B': 3, u'D': 2, u""D'"": 1, u'Silence': 2, u""D''"": 1}"	7
311	163.360997999	5	0.886399920794	0.857513483756	0.917300354957	6.04983948144	27	{u'a': 6, u'c': 4, u'b': 11, u'd': 2, u'w': 1, u'y': 1, u'Silence': 2}	7	12.5650513846	13	{u'A': 3, u'C': 2, u'B': 5, u'W': 1, u'Silence': 2}	5
311	163.360997999	6	0.683108218301	0.518727679673	1.0	6.28311530765	26	{u'c': 2, u'b': 1, u'e': 2, u'd': 1, u'g': 2, u'f': 2, u'i': 2, u'h': 1, u'k': 2, u'j': 2, u'm': 1, u'l': 2, u'o': 1, u'n': 3, u'Silence': 2}	15	12.5662306923	13	{u'A': 1, u'C': 4, u'B': 4, u'D': 2, u'Silence': 2}	5
982	376.664898	7	0.78707851711	0.648911350168	1.0	7.84718529167	48	{u'a': 16, u'c': 1, u'b': 16, u'e': 3, u'd': 6, u'f': 3, u'i': 1, u'z': 2}	8	28.9742229231	13	{u'A': 1, u'C': 3, u'B': 7, u'Z': 2}	4
982	376.664898	4	0.595683590807	0.623885984032	0.56992066748	8.01347761702	47	"{u'a': 1, u'c': 17, u'b': 18, u""c'"": 4, u""c''"": 1, u""b'"": 4, u'z': 1, u'Silence': 1}"	8	31.3861205	12	{u'A': 1, u'C': 3, u'B': 3, u'E': 1, u'D': 2, u'Z': 1, u'Silence': 1}	7
317	199.248889	6	0.559377469008	0.388288713368	1.0	4.98094785	40	{u'aa': 3, u'Silence': 2, u'c': 2, u'b': 4, u'e': 1, u'd': 1, u'g': 1, u'f': 2, u'i': 2, u'h': 1, u'k': 1, u'j': 1, u'm': 1, u'l': 2, u'o': 2, u'n': 1, u'q': 1, u'p': 1, u's': 1, u'r': 2, u'u': 1, u't': 1, u'w': 1, u'v': 1, u'y': 2, u'x': 1, u'z': 1}	27	11.7198771765	17	{u'A': 4, u'C': 6, u'B': 5, u'Silence': 2}	4
317	199.248889	9	0.699935639873	0.620499476679	0.802696629813	4.859729	41	"{u'a': 12, u'c': 3, u'b': 6, u'e': 6, u'd': 8, u'f': 1, u""e'"": 3, u'Silence': 2}"	8	18.1135353636	11	{u'A': 1, u'C': 3, u'B': 3, u'D': 2, u'Silence': 2}	5
567	274.450226	3	0.551737569017	0.38096518781	1.0	10.9766604	25	"{u'a': 15, u'b': 4, u""b'"": 4, u'Silence': 2}"	4	39.2023584286	7	{u'A': 5, u'Silence': 2}	2
567	274.450226	8	0.82607557612	0.816931329298	0.835426850887	5.60102504082	49	{u'a': 2, u'c': 4, u'b': 2, u'e': 2, u'd': 4, u'g': 9, u'f': 1, u'i': 19, u'h': 4, u'Silence': 2}	10	22.8708520833	12	{u'A': 1, u'C': 2, u'E': 1, u'G': 2, u'I': 3, u'H': 1, u'Silence': 2}	7
